year,month,day,obs_time,SO2,NO2,PM10,PM25,CO2,O3
2012,2,22,1,99999,99999,99999,99999,99999,34     
2012,2,22,2,99999,99999,99999,99999,99999,35     
2012,2,22,3,99999,99999,99999,99999,99999,37     
2012,2,22,4,99999,99999,99999,99999,99999,33     
2012,2,22,5,99999,99999,99999,99999,99999,32     
2012,2,22,6,99999,99999,99999,99999,99999,30     
2012,2,22,7,99999,99999,99999,99999,99999,20     
2012,2,22,8,99999,99999,99999,99999,99999,16     
2012,2,22,9,99999,99999,99999,99999,99999,20     
2012,2,22,10,99999,99999,99999,99999,99999,21     
2012,2,22,11,99999,99999,99999,99999,99999,26     
2012,2,22,12,99999,99999,99999,99999,99999,32     
2012,2,22,13,99999,99999,99999,99999,99999,34     
2012,2,22,14,99999,99999,99999,99999,99999,31     
2012,2,22,15,99999,99999,99999,99999,99999,29     
2012,2,22,16,99999,99999,99999,99999,99999,33     
2012,2,22,17,99999,99999,99999,99999,99999,32     
2012,2,22,18,99999,99999,99999,99999,99999,25     
2012,2,22,19,99999,99999,99999,99999,99999,14     
2012,2,22,20,99999,99999,99999,99999,99999,7     
2012,2,22,21,99999,99999,99999,99999,99999,3     
2012,2,22,22,99999,99999,99999,99999,99999,3     
2012,2,22,23,99999,99999,99999,99999,99999,3     
2012,2,23,0,99999,99999,99999,99999,99999,8     
2012,2,23,1,99999,99999,99999,99999,99999,8     
2012,2,23,2,99999,99999,99999,99999,99999,15     
2012,2,23,3,99999,99999,99999,99999,99999,12     
2012,2,23,4,99999,99999,99999,99999,99999,4     
2012,2,23,5,99999,99999,99999,99999,99999,14     
2012,2,23,6,99999,99999,99999,99999,99999,13     
2012,2,23,7,99999,99999,99999,99999,99999,7     
2012,2,23,8,99999,99999,99999,99999,99999,9     
2012,2,23,9,99999,99999,99999,99999,99999,12     
2012,2,23,10,99999,99999,99999,99999,99999,15     
2012,2,23,11,99999,99999,99999,99999,99999,21     
2012,2,23,12,99999,99999,99999,99999,99999,29     
2012,2,23,13,99999,99999,99999,99999,99999,30     
2012,2,23,14,99999,99999,99999,99999,99999,30     
2012,2,23,15,99999,99999,99999,99999,99999,35     
2012,2,23,16,99999,99999,99999,99999,99999,37     
2012,2,23,17,99999,99999,99999,99999,99999,34     
2012,2,23,18,99999,99999,99999,99999,99999,34     
2012,2,23,19,99999,99999,99999,99999,99999,34     
2012,2,23,20,99999,99999,99999,99999,99999,33     
2012,2,23,21,99999,99999,99999,99999,99999,32     
2012,2,23,22,99999,99999,99999,99999,99999,28     
2012,2,23,23,99999,99999,99999,99999,99999,25     
2012,2,24,0,99999,99999,99999,99999,99999,25     
2012,2,24,1,99999,99999,99999,99999,99999,19     
2012,2,24,2,99999,99999,99999,99999,99999,15     
2012,2,24,3,99999,99999,99999,99999,99999,12     
2012,2,24,4,99999,99999,99999,99999,99999,7     
2012,2,24,5,99999,99999,99999,99999,99999,3     
2012,2,24,6,99999,99999,99999,99999,99999,6     
2012,2,24,7,99999,99999,99999,99999,99999,9     
2012,2,24,8,99999,99999,99999,99999,99999,14     
2012,2,24,9,99999,99999,99999,99999,99999,16     
2012,2,24,10,99999,99999,99999,99999,99999,17     
2012,2,24,11,99999,99999,99999,99999,99999,26     
2012,2,24,12,99999,99999,99999,99999,99999,34     
2012,2,24,13,99999,99999,99999,99999,99999,36     
2012,2,24,14,99999,99999,99999,99999,99999,36     
2012,2,24,15,99999,99999,99999,99999,99999,35     
2012,2,24,16,99999,99999,99999,99999,99999,35     
2012,2,24,17,99999,99999,99999,99999,99999,34     
2012,2,24,18,99999,99999,99999,99999,99999,34     
2012,2,24,19,99999,99999,99999,99999,99999,29     
2012,2,24,20,99999,99999,99999,99999,99999,10     
2012,2,24,21,99999,99999,99999,99999,99999,4     
2012,2,24,22,99999,99999,99999,99999,99999,7     
2012,2,24,23,99999,99999,99999,99999,99999,15     
2012,2,25,0,99999,99999,99999,99999,99999,16     
2012,2,25,1,99999,99999,99999,99999,99999,7     
2012,2,25,2,99999,99999,99999,99999,99999,6     
2012,2,25,3,99999,99999,99999,99999,99999,5     
2012,2,25,4,99999,99999,99999,99999,99999,8     
2012,2,25,5,99999,99999,99999,99999,99999,11     
2012,2,25,6,99999,99999,99999,99999,99999,10     
2012,2,25,7,99999,99999,99999,99999,99999,12     
2012,2,25,8,99999,99999,99999,99999,99999,12     
2012,2,25,9,99999,99999,99999,99999,99999,17     
2012,2,25,10,99999,99999,99999,99999,99999,23     
2012,2,25,11,99999,99999,99999,99999,99999,27     
2012,2,25,12,99999,99999,99999,99999,99999,30     
2012,2,25,13,99999,99999,99999,99999,99999,34     
2012,2,25,14,99999,99999,99999,99999,99999,32     
2012,2,25,15,99999,99999,99999,99999,99999,33     
2012,2,25,16,99999,99999,99999,99999,99999,28     
2012,2,25,17,99999,99999,99999,99999,99999,23     
2012,2,25,18,99999,99999,99999,99999,99999,18     
2012,2,25,19,99999,99999,99999,99999,99999,22     
2012,2,25,20,99999,99999,99999,99999,99999,20     
2012,2,25,21,99999,99999,99999,99999,99999,21     
2012,2,25,22,99999,99999,99999,99999,99999,9     
2012,2,25,23,99999,99999,99999,99999,99999,10     
2012,2,26,0,99999,99999,99999,99999,99999,6     
2012,2,26,1,99999,99999,99999,99999,99999,8     
2012,2,26,2,99999,99999,99999,99999,99999,14     
2012,2,26,3,99999,99999,99999,99999,99999,16     
2012,2,26,4,99999,99999,99999,99999,99999,23     
2012,2,26,5,99999,99999,99999,99999,99999,26     
2012,2,26,6,99999,99999,99999,99999,99999,27     
2012,2,26,7,99999,99999,99999,99999,99999,29     
2012,2,26,8,99999,99999,99999,99999,99999,29     
2012,2,26,9,99999,99999,99999,99999,99999,30     
2012,2,26,10,99999,99999,99999,99999,99999,32     
2012,2,26,11,99999,99999,99999,99999,99999,35     
2012,2,26,12,99999,99999,99999,99999,99999,34     
2012,2,26,13,99999,99999,99999,99999,99999,35     
2012,2,26,14,99999,99999,99999,99999,99999,39     
2012,2,26,15,99999,99999,99999,99999,99999,42     
2012,2,26,16,99999,99999,99999,99999,99999,40     
2012,2,26,17,99999,99999,99999,99999,99999,30     
2012,2,26,18,99999,99999,99999,99999,99999,19     
2012,2,26,19,99999,99999,99999,99999,99999,13     
2012,2,26,20,99999,99999,99999,99999,99999,3     
2012,2,26,21,99999,99999,99999,99999,99999,2     
2012,2,26,22,99999,99999,99999,99999,99999,7     
2012,2,26,23,99999,99999,99999,99999,99999,8     
2012,2,27,0,99999,99999,99999,99999,99999,9     
2012,2,27,1,99999,99999,99999,99999,99999,18     
2012,2,27,2,99999,99999,99999,99999,99999,9     
2012,2,27,3,99999,99999,99999,99999,99999,14     
2012,2,27,4,99999,99999,99999,99999,99999,19     
2012,2,27,5,99999,99999,99999,99999,99999,25     
2012,2,27,6,99999,99999,99999,99999,99999,26     
2012,2,27,7,99999,99999,99999,99999,99999,28     
2012,2,27,8,99999,99999,99999,99999,99999,29     
2012,2,27,9,99999,99999,99999,99999,99999,30     
2012,2,27,10,99999,99999,99999,99999,99999,32     
2012,2,27,11,99999,99999,99999,99999,99999,34     
2012,2,27,12,99999,99999,99999,99999,99999,34     
2012,2,27,13,99999,99999,99999,99999,99999,37     
2012,2,27,14,99999,99999,99999,99999,99999,37     
2012,2,27,15,99999,99999,99999,99999,99999,38     
2012,2,27,16,99999,99999,99999,99999,99999,34     
2012,2,27,17,99999,99999,99999,99999,99999,25     
2012,2,27,18,99999,99999,99999,99999,99999,19     
2012,2,27,19,99999,99999,99999,99999,99999,11     
2012,2,27,20,99999,99999,99999,99999,99999,3     
2012,2,27,21,99999,99999,99999,99999,99999,2     
2012,2,27,22,99999,99999,99999,99999,99999,2     
2012,2,27,23,99999,99999,99999,99999,99999,5     
2012,2,28,0,99999,99999,99999,99999,99999,9     
2012,2,28,1,99999,99999,99999,99999,99999,12     
2012,2,28,2,99999,99999,99999,99999,99999,20     
2012,2,28,3,99999,99999,99999,99999,99999,23     
2012,2,28,4,99999,99999,99999,99999,99999,26     
2012,2,28,5,99999,99999,99999,99999,99999,29     
2012,2,28,6,99999,99999,99999,99999,99999,21     
2012,2,28,7,99999,99999,99999,99999,99999,25     
2012,2,28,8,99999,99999,99999,99999,99999,29     
2012,2,28,9,99999,99999,99999,99999,99999,29     
2012,2,28,10,99999,99999,99999,99999,99999,29     
2012,2,28,11,99999,99999,99999,99999,99999,33     
2012,2,28,12,99999,99999,99999,99999,99999,36     
2012,2,28,13,99999,99999,99999,99999,99999,39     
2012,2,28,14,99999,99999,99999,99999,99999,42     
2012,2,28,15,99999,99999,99999,99999,99999,39     
2012,2,28,16,99999,99999,99999,99999,99999,40     
2012,2,28,17,99999,99999,99999,99999,99999,36     
2012,2,28,18,99999,99999,99999,99999,99999,38     
2012,2,28,19,99999,99999,99999,99999,99999,35     
2012,2,28,20,99999,99999,99999,99999,99999,35     
2012,2,28,21,99999,99999,99999,99999,99999,37     
2012,2,28,22,99999,99999,99999,99999,99999,31     
2012,2,28,23,99999,99999,99999,99999,99999,28     
2012,2,29,0,99999,99999,99999,99999,99999,29     
2012,2,29,1,99999,99999,99999,99999,99999,17     
2012,2,29,2,99999,99999,99999,99999,99999,16     
2012,2,29,3,99999,99999,99999,99999,99999,12     
2012,2,29,4,99999,99999,99999,99999,99999,5     
2012,2,29,5,99999,99999,99999,99999,99999,8     
2012,2,29,6,99999,99999,99999,99999,99999,23     
2012,2,29,7,99999,99999,99999,99999,99999,27     
2012,2,29,8,99999,99999,99999,99999,99999,24     
2012,2,29,9,99999,99999,99999,99999,99999,20     
2012,2,29,10,99999,99999,99999,99999,99999,23     
2012,2,29,11,99999,99999,99999,99999,99999,27     
2012,2,29,12,99999,99999,99999,99999,99999,31     
2012,2,29,13,99999,99999,99999,99999,99999,31     
2012,2,29,14,99999,99999,99999,99999,99999,39     
2012,2,29,15,99999,99999,99999,99999,99999,41     
2012,2,29,16,99999,99999,99999,99999,99999,35     
2012,2,29,17,99999,99999,99999,99999,99999,37     
2012,2,29,18,99999,99999,99999,99999,99999,28     
2012,2,29,19,99999,99999,99999,99999,99999,29     
2012,2,29,20,99999,99999,99999,99999,99999,26     
2012,2,29,21,99999,99999,99999,99999,99999,13     
2012,2,29,22,99999,99999,99999,99999,99999,8     
2012,2,29,23,99999,99999,99999,99999,99999,11     
2012,3,1,0,99999,99999,99999,99999,99999,14     
2012,3,1,1,99999,99999,99999,99999,99999,11     
2012,3,1,2,99999,99999,99999,99999,99999,12     
2012,3,1,3,99999,99999,99999,99999,99999,12     
2012,3,1,4,99999,99999,99999,99999,99999,16     
2012,3,1,5,99999,99999,99999,99999,99999,25     
2012,3,1,6,99999,99999,99999,99999,99999,28     
2012,3,1,7,99999,99999,99999,99999,99999,30     
2012,3,1,8,99999,99999,99999,99999,99999,27     
2012,3,1,9,99999,99999,99999,99999,99999,26     
2012,3,1,10,99999,99999,99999,99999,99999,31     
2012,3,1,11,99999,99999,99999,99999,99999,34     
2012,3,1,12,99999,99999,99999,99999,99999,35     
2012,3,1,13,99999,99999,99999,99999,99999,36     
2012,3,1,14,99999,99999,99999,99999,99999,39     
2012,3,1,15,99999,99999,99999,99999,99999,41     
2012,3,1,16,99999,99999,99999,99999,99999,41     
2012,3,1,17,99999,99999,99999,99999,99999,42     
2012,3,1,18,99999,99999,99999,99999,99999,38     
2012,3,1,19,99999,99999,99999,99999,99999,27     
2012,3,1,20,99999,99999,99999,99999,99999,14     
2012,3,1,21,99999,99999,99999,99999,99999,15     
2012,3,1,22,99999,99999,99999,99999,99999,14     
2012,3,1,23,99999,99999,99999,99999,99999,15     
2012,3,2,0,99999,99999,99999,99999,99999,29     
2012,3,2,1,99999,99999,99999,99999,99999,26     
2012,3,2,2,99999,99999,99999,99999,99999,31     
2012,3,2,3,99999,99999,99999,99999,99999,27     
2012,3,2,4,99999,99999,99999,99999,99999,28     
2012,3,2,5,99999,99999,99999,99999,99999,27     
2012,3,2,6,99999,99999,99999,99999,99999,29     
2012,3,2,7,99999,99999,99999,99999,99999,28     
2012,3,2,8,99999,99999,99999,99999,99999,24     
2012,3,2,9,99999,99999,99999,99999,99999,19     
2012,3,2,10,99999,99999,99999,99999,99999,28     
2012,3,2,11,99999,99999,99999,99999,99999,31     
2012,3,2,12,99999,99999,99999,99999,99999,34     
2012,3,2,13,99999,99999,99999,99999,99999,36     
2012,3,2,14,99999,99999,99999,99999,99999,39     
2012,3,2,15,99999,99999,99999,99999,99999,38     
2012,3,2,16,99999,99999,99999,99999,99999,33     
2012,3,2,17,99999,99999,99999,99999,99999,31     
2012,3,2,18,99999,99999,99999,99999,99999,27     
2012,3,2,19,99999,99999,99999,99999,99999,21     
2012,3,2,20,99999,99999,99999,99999,99999,20     
2012,3,2,21,99999,99999,99999,99999,99999,5     
2012,3,2,22,99999,99999,99999,99999,99999,4     
2012,3,2,23,99999,99999,99999,99999,99999,10     
2012,3,3,0,99999,99999,99999,99999,99999,6     
2012,3,3,1,99999,99999,99999,99999,99999,15     
2012,3,3,2,99999,99999,99999,99999,99999,15     
2012,3,3,3,99999,99999,99999,99999,99999,22     
2012,3,3,4,99999,99999,99999,99999,99999,28     
2012,3,3,5,99999,99999,99999,99999,99999,29     
2012,3,3,6,99999,99999,99999,99999,99999,28     
2012,3,3,7,99999,99999,99999,99999,99999,28     
2012,3,3,8,99999,99999,99999,99999,99999,29     
2012,3,3,9,99999,99999,99999,99999,99999,28     
2012,3,3,10,99999,99999,99999,99999,99999,33     
2012,3,3,11,99999,99999,99999,99999,99999,33     
2012,3,3,12,99999,99999,99999,99999,99999,35     
2012,3,3,13,99999,99999,99999,99999,99999,38     
2012,3,3,14,99999,99999,99999,99999,99999,40     
2012,3,3,15,99999,99999,99999,99999,99999,41     
2012,3,3,16,99999,99999,99999,99999,99999,41     
2012,3,3,17,99999,99999,99999,99999,99999,36     
2012,3,3,18,99999,99999,99999,99999,99999,33     
2012,3,3,19,99999,99999,99999,99999,99999,25     
2012,3,3,20,99999,99999,99999,99999,99999,15     
2012,3,3,21,99999,99999,99999,99999,99999,4     
2012,3,3,22,99999,99999,99999,99999,99999,3     
2012,3,3,23,99999,99999,99999,99999,99999,5     
2012,3,4,0,99999,99999,99999,99999,99999,4     
2012,3,4,1,99999,99999,99999,99999,99999,5     
2012,3,4,2,99999,99999,99999,99999,99999,12     
2012,3,4,3,99999,99999,99999,99999,99999,10     
2012,3,4,4,99999,99999,99999,99999,99999,18     
2012,3,4,5,99999,99999,99999,99999,99999,18     
2012,3,4,6,99999,99999,99999,99999,99999,25     
2012,3,4,7,99999,99999,99999,99999,99999,22     
2012,3,4,8,99999,99999,99999,99999,99999,28     
2012,3,4,9,99999,99999,99999,99999,99999,29     
2012,3,4,10,99999,99999,99999,99999,99999,29     
2012,3,4,11,99999,99999,99999,99999,99999,32     
2012,3,4,12,99999,99999,99999,99999,99999,33     
2012,3,4,13,99999,99999,99999,99999,99999,38     
2012,3,4,14,99999,99999,99999,99999,99999,41     
2012,3,4,15,99999,99999,99999,99999,99999,40     
2012,3,4,16,99999,99999,99999,99999,99999,29     
2012,3,4,17,99999,99999,99999,99999,99999,32     
2012,3,4,18,99999,99999,99999,99999,99999,26     
2012,3,4,19,99999,99999,99999,99999,99999,17     
2012,3,4,20,99999,99999,99999,99999,99999,22     
2012,3,4,21,99999,99999,99999,99999,99999,6     
2012,3,4,22,99999,99999,99999,99999,99999,3     
2012,3,4,23,99999,99999,99999,99999,99999,2     
2012,3,5,0,99999,99999,99999,99999,99999,4     
2012,3,5,1,99999,99999,99999,99999,99999,8     
2012,3,5,2,99999,99999,99999,99999,99999,11     
2012,3,5,3,99999,99999,99999,99999,99999,16     
2012,3,5,4,99999,99999,99999,99999,99999,16     
2012,3,5,5,99999,99999,99999,99999,99999,20     
2012,3,5,6,99999,99999,99999,99999,99999,25     
2012,3,5,7,99999,99999,99999,99999,99999,25     
2012,3,5,8,99999,99999,99999,99999,99999,28     
2012,3,5,9,99999,99999,99999,99999,99999,27     
2012,3,5,10,99999,99999,99999,99999,99999,31     
2012,3,5,11,99999,99999,99999,99999,99999,30     
2012,3,5,12,99999,99999,99999,99999,99999,32     
2012,3,5,13,99999,99999,99999,99999,99999,37     
2012,3,5,14,99999,99999,99999,99999,99999,39     
2012,3,5,15,99999,99999,99999,99999,99999,37     
2012,3,5,16,99999,99999,99999,99999,99999,33     
2012,3,5,17,99999,99999,99999,99999,99999,29     
2012,3,5,18,99999,99999,99999,99999,99999,33     
2012,3,5,19,99999,99999,99999,99999,99999,30     
2012,3,5,20,99999,99999,99999,99999,99999,15     
2012,3,5,21,99999,99999,99999,99999,99999,5     
2012,3,5,22,99999,99999,99999,99999,99999,8     
2012,3,5,23,99999,99999,99999,99999,99999,6     
2012,3,6,0,99999,99999,99999,99999,99999,9     
2012,3,6,1,99999,99999,99999,99999,99999,7     
2012,3,6,2,99999,99999,99999,99999,99999,8     
2012,3,6,3,99999,99999,99999,99999,99999,10     
2012,3,6,4,99999,99999,99999,99999,99999,9     
2012,3,6,5,99999,99999,99999,99999,99999,10     
2012,3,6,6,99999,99999,99999,99999,99999,4     
2012,3,6,7,99999,99999,99999,99999,99999,18     
2012,3,6,8,99999,99999,99999,99999,99999,27     
2012,3,6,9,99999,99999,99999,99999,99999,32     
2012,3,6,10,99999,99999,99999,99999,99999,35     
2012,3,6,11,99999,99999,99999,99999,99999,36     
2012,3,6,12,99999,99999,99999,99999,99999,40     
2012,3,6,13,99999,99999,99999,99999,99999,41     
2012,3,6,14,99999,99999,99999,99999,99999,42     
2012,3,6,15,99999,99999,99999,99999,99999,43     
2012,3,6,16,99999,99999,99999,99999,99999,44     
2012,3,6,17,99999,99999,99999,99999,99999,99999
2012,3,6,18,99999,99999,99999,99999,99999,99999
2012,3,6,19,99999,99999,99999,99999,99999,99999
2012,3,6,20,99999,99999,99999,99999,99999,99999
2012,3,6,21,99999,99999,99999,99999,99999,99999
2012,3,6,22,99999,99999,99999,99999,99999,99999
2012,3,6,23,99999,99999,99999,99999,99999,99999
2012,3,7,0,99999,99999,99999,99999,99999,99999
2012,3,7,1,99999,99999,99999,99999,99999,99999
2012,3,7,2,99999,99999,99999,99999,99999,99999
2012,3,7,3,99999,99999,99999,99999,99999,99999
2012,3,7,4,99999,99999,99999,99999,99999,99999
2012,3,7,5,99999,99999,99999,99999,99999,99999
2012,3,7,6,99999,99999,99999,99999,99999,99999
2012,3,7,7,99999,99999,99999,99999,99999,99999
2012,3,7,8,99999,99999,99999,99999,99999,99999
2012,3,7,9,99999,99999,99999,99999,99999,99999
2012,3,7,10,99999,99999,99999,99999,99999,99999
2012,3,7,11,99999,99999,99999,99999,99999,99999
2012,3,7,12,99999,99999,99999,99999,99999,99999
2012,3,7,13,99999,99999,99999,99999,99999,99999
2012,3,7,14,99999,99999,99999,99999,99999,99999
2012,3,7,15,99999,99999,99999,99999,99999,99999
2012,3,7,16,99999,99999,99999,99999,99999,99999
2012,3,7,17,99999,99999,99999,99999,99999,99999
2012,3,7,18,99999,99999,99999,99999,99999,99999
2012,3,7,19,99999,99999,99999,99999,99999,99999
2012,3,7,20,99999,99999,99999,99999,99999,99999
2012,3,7,21,99999,99999,99999,99999,99999,99999
2012,3,7,22,99999,99999,99999,99999,99999,99999
2012,3,7,23,99999,99999,99999,99999,99999,99999
2012,3,8,0,99999,99999,99999,99999,99999,99999
2012,3,8,1,99999,99999,99999,99999,99999,99999
2012,3,8,2,99999,99999,99999,99999,99999,99999
2012,3,8,3,99999,99999,99999,99999,99999,99999
2012,3,8,4,99999,99999,99999,99999,99999,99999
2012,3,8,5,99999,99999,99999,99999,99999,99999
2012,3,8,6,99999,99999,99999,99999,99999,99999
2012,3,8,7,99999,99999,99999,99999,99999,99999
2012,3,8,8,99999,99999,99999,99999,99999,99999
2012,3,8,9,99999,99999,99999,99999,99999,99999
2012,3,8,10,99999,99999,99999,99999,99999,99999
2012,3,8,11,99999,99999,99999,99999,99999,99999
2012,3,8,12,99999,99999,99999,99999,99999,99999
2012,3,8,13,99999,99999,99999,99999,99999,99999
2012,3,8,14,99999,99999,99999,99999,99999,99999
2012,3,8,15,99999,99999,99999,99999,99999,99999
2012,3,8,16,99999,99999,99999,99999,99999,99999
2012,3,8,17,99999,99999,99999,99999,99999,99999
2012,3,8,18,99999,99999,99999,99999,99999,99999
2012,3,8,19,99999,99999,99999,99999,99999,99999
2012,3,8,20,99999,99999,99999,99999,99999,99999
2012,3,8,21,99999,99999,99999,99999,99999,99999
2012,3,8,22,99999,99999,99999,99999,99999,99999
2012,3,8,23,99999,99999,99999,99999,99999,99999
2012,3,9,0,99999,99999,99999,99999,99999,99999
2012,3,9,1,99999,99999,99999,99999,99999,99999
2012,3,9,2,99999,99999,99999,99999,99999,99999
2012,3,9,3,99999,99999,99999,99999,99999,99999
2012,3,9,4,99999,99999,99999,99999,99999,99999
2012,3,9,5,99999,99999,99999,99999,99999,99999
